Pitcher,PitchType,RelSpeed,SpinRate,InducedVertBreak,HorzBreak,RelHeight,RelSide,Extension,PlateLocSide,PlateLocHeight,PitchCall
Sample Pitcher,Slider,83.34658623589445,2377.45525342094,2.987445428920496,-4.110055932780592,5.838037041850867,2.0120286527701468,6.501738728057964,0.4033411251548191,1.7406770823644675,FoulBall
Sample Pitcher,Fastball,91.4202777672715,2162.8359523001013,15.128022277052192,6.4579860531552375,5.905041543036737,1.892570088311038,6.397589587159364,-0.1615701445818541,2.0927731283132296,FoulBall
Sample Pitcher,Slider,83.38480225209634,2429.298895724381,-0.6865689042204055,-5.232714106530224,5.934615919243292,2.172023448672766,6.261048925945604,-0.8210291121646867,2.628469814609431,StrikeCalled
Sample Pitcher,Changeup,84.1730950422756,1475.4386135022621,5.649324445012338,13.97778172025335,5.78162529510914,1.6900695925157119,6.107030115878102,0.42366855516348184,1.5620191030424497,StrikeCalled
Sample Pitcher,Fastball,91.54367147778076,2406.595398028558,11.695569962717565,6.563910910888412,6.0352170050503045,1.6515366321388767,6.141943782853464,0.459821768081312,2.5231741044843488,StrikeCalled
Sample Pitcher,Changeup,81.76445052058583,1744.9153382890718,6.628121330978506,12.756360912353857,5.806790484241396,1.983618815375276,5.949298536114349,0.670518302317694,2.2407463460930517,InPlay
Sample Pitcher,Slider,82.71240465797538,2384.57999218486,-0.647984189460221,-1.88176267958363,5.769542395651265,1.6206182057592697,5.810366495739468,0.23404981805917308,1.9045598511173334,StrikeSwinging
Sample Pitcher,Fastball,91.72716537938379,2211.9917955217325,13.47729136505848,7.728170260541781,5.818641273579757,1.7704848016773695,5.874640328448011,-0.8763749351094947,2.04707063549181,InPlay
Sample Pitcher,Fastball,92.28281361634717,2285.052900621975,16.16903680062331,9.255384178436188,6.061226026355391,1.7901530182710637,6.109960006904387,0.517755121026885,2.2840860816098054,StrikeSwinging
Sample Pitcher,Slider,84.27648525290103,2478.5572482693537,4.682231223362572,-7.958504953367555,5.880080532058901,1.9553984210078883,6.041601547714664,-0.0010358101712559385,1.8241226155775907,StrikeSwinging
Sample Pitcher,Changeup,80.7768251614517,1644.2345203877135,6.1334079587970844,12.768509299420533,5.795822974539535,1.892140195203787,5.806111659056063,-0.3620530832425073,2.4053208564942086,InPlay
Sample Pitcher,Fastball,91.35648954902165,2256.4106199529833,16.003223620641528,6.305306902555922,6.038916162567282,1.8685597371265295,6.092535324190052,-0.22097687789528417,2.191367533750443,FoulBall
Sample Pitcher,Fastball,92.44059266588926,2214.6727601381576,14.043975614158118,7.027462379562611,6.221412280992312,1.73963536831475,6.0363139351068105,-0.5176928837927848,1.9415380971997793,FoulBall
Sample Pitcher,Fastball,92.6262195587346,2170.6047427038875,18.440846712495357,10.637166374321508,5.9314523951463425,1.9822506028622915,5.865430228943183,0.6666328341408216,3.5923816754272377,BallCalled
Sample Pitcher,Fastball,91.11926384527676,2152.783440871261,15.87500105950508,8.109387337575699,6.0850763691298155,2.4038736064090895,6.025964197875986,-1.0635860501850152,2.7114299419212156,StrikeSwinging
Sample Pitcher,Slider,82.05434488547796,2454.7795026786603,-1.1276293826438493,-2.1591710033187774,6.055411692586219,1.9036923148384375,6.03580939985673,-0.7451144511048138,2.112965825532784,StrikeSwinging
Sample Pitcher,Fastball,92.50745200463238,2184.928818284689,18.031450698258432,7.527842075123012,5.8091540372512505,1.8149508311320255,5.976672572015106,-0.24657966350377106,2.5093953231185315,InPlay
Sample Pitcher,Slider,82.77811942841694,2446.8453883557722,4.249591930342476,-3.200738627679857,5.903995127071435,1.605320554351176,6.285334032955188,1.2103131361792498,1.6298848974198688,BallCalled
Sample Pitcher,Changeup,85.03826166485354,1749.6310974351609,4.354256471007156,11.449181778425745,5.707618305544402,1.7043777826024271,5.719419687581337,0.7907104118196366,2.0724212949160625,StrikeCalled
Sample Pitcher,Slider,82.7932931293232,2517.4348630747863,2.8104801826128627,-3.304981380133831,5.869258660045755,1.7679434649079044,5.702840201857805,-1.230630602435419,2.1599419121713144,FoulBall
Sample Pitcher,Slider,82.74077930620953,2390.371112308605,1.0510175411458587,-5.0395439015072,5.806071444631142,1.7198099639599302,6.100657156889818,1.0135103165643646,1.464904567567588,StrikeSwinging
Sample Pitcher,Slider,82.42504361638207,2345.7545030796905,0.30845441054821143,-1.2337297202757598,5.839567106423655,1.7975883248209727,6.119225437878461,1.012065162737763,2.6905155359958135,BallCalled
Sample Pitcher,Slider,82.99473682215199,2782.615959788463,4.052851361094437,-4.207017296859452,5.78751574529295,2.066702411521093,6.180843027203794,-0.8805062445169822,2.0207904730403805,InPlay
Sample Pitcher,Changeup,83.1518061650647,1722.9326244656306,7.405210108669125,12.130999625894788,5.856935478770665,1.9870750376053852,5.992205298344181,-1.8910937029473338,2.133399999414447,BallCalled
Sample Pitcher,Fastball,92.3769309176831,2339.6273516803153,13.779681008312785,8.961341237813185,5.9798349029397375,1.776175092529762,5.916415238981533,-0.05416621676043183,1.9734601056574834,StrikeCalled
Sample Pitcher,Fastball,91.14284199116594,2142.9917192452745,18.42442263034559,3.9911186266708985,5.882076213434001,1.618758008300121,6.09853677346101,0.8418183069748664,4.619317942982324,InPlay
Sample Pitcher,Fastball,91.16042860196849,2259.204628809046,16.26518145664473,8.307408985480363,5.620344020336693,2.000605146435362,6.0116843729304,1.1934464773501516,1.9030386373694903,BallCalled
Sample Pitcher,Changeup,85.48638212835885,1731.20008984832,1.6255194386021374,12.999125496128421,5.788081915265227,1.7926418589807953,6.410214280931139,-0.6531204482709376,0.8484922845856291,BallCalled
Sample Pitcher,Slider,83.50661261224779,2401.3279762864986,2.315866697669391,-2.735369319064907,5.672090097116262,1.5410249361596469,6.035154550014961,1.3139843284972241,1.2000510217808733,BallCalled
Sample Pitcher,Fastball,94.79649573145764,2136.461226238596,13.16590361818912,9.447019091245426,5.936609033897265,1.9068645177739554,6.089362969656584,-1.670949296862526,2.969476967021576,InPlay
Sample Pitcher,Fastball,91.78090923499913,2185.694380301716,14.350807169829245,6.299462471679799,5.975497604608129,1.9538530026350198,6.595083627919588,-0.2760379603719657,3.4023395187623473,InPlay
Sample Pitcher,Fastball,92.90768728158409,2186.3459230642648,17.52448480381105,9.863207927941371,5.938482233278125,1.4361137392597998,6.061047954653862,-0.3129080019118104,1.8886521064703596,StrikeCalled
Sample Pitcher,Slider,82.14748725603589,2255.167467776895,0.01493438500562072,-1.4551556794319018,5.781889341005092,1.6763168036800646,6.211231373039817,0.8642527686932273,3.3592122522265977,FoulBall
Sample Pitcher,Fastball,91.01965855747142,2401.733451878089,17.08959476979844,6.643320160555932,5.937028089369683,1.7834318983038429,6.22926188667727,0.973726849454835,2.956192499881908,BallCalled
Sample Pitcher,Fastball,89.84305970014032,2498.0203110975144,15.861936192068455,8.295654876306804,5.829482861634669,1.9101766366962927,6.246280328743643,0.7156677415750464,2.257889901760433,StrikeCalled
Sample Pitcher,Changeup,83.52057538071014,1800.5267515932771,8.37400992555688,9.370242106760747,5.7292661825374624,1.7226380123063745,6.15789745308225,-1.012912536559421,2.2046652871720984,InPlay
Sample Pitcher,Slider,84.73311805135162,2562.3698252579634,2.7862818062948485,-6.5852696039957825,6.01128948795634,1.6751787147039097,6.138768158882102,0.6469642738491914,2.53565266981174,StrikeCalled
Sample Pitcher,Fastball,92.47101109025127,2078.676705114658,19.08964884900961,8.510933042736815,6.022704163058566,1.9090753874520423,6.120066857967423,0.38178147644511884,3.058091866615231,FoulBall
Sample Pitcher,Fastball,91.67971450536778,2258.030215333011,15.716876947203438,8.308488381329008,6.042334322162526,1.7297516440028762,5.984801219553245,-1.2534257889596931,2.6979709241962664,InPlay
Sample Pitcher,Changeup,85.70590969449204,1766.8205807111256,8.84667783684441,15.891495206139306,5.808747709995132,1.8813081975823045,6.165103760567853,-1.5502603716012653,1.8923937736509782,BallCalled
Sample Pitcher,Slider,80.73943318078767,2398.1986448290654,0.5675617697774706,-0.7028505540522665,6.076904346903962,1.6332726517538114,6.505729167484918,0.7784919675155821,2.2693447147302668,StrikeCalled
Sample Pitcher,Slider,81.48590966450506,2453.194352865582,2.577676703318752,0.4790057592874737,5.82596266230079,1.5971500471145403,6.342136381792711,-0.1350744757344334,3.885947591041443,InPlay
Sample Pitcher,Fastball,93.12974145717915,2315.5655828533936,15.001071406361062,10.12919520922243,5.998025198230778,1.9132903736355595,6.160783604444927,-0.9638865693411565,2.588410347972144,StrikeSwinging
Sample Pitcher,Fastball,91.08836755921604,2309.077493214411,14.996432313739266,8.913023619370684,5.823363100734999,1.837877986547582,6.2711659596211975,-0.15612894653157644,3.0519940701619612,StrikeCalled
Sample Pitcher,Fastball,91.51988235849575,2251.5487615228362,15.88023045384139,8.251477197090052,5.866402675438135,1.938368359985431,5.926164818253869,0.273030810834902,2.804913740436924,StrikeSwinging
Sample Pitcher,Slider,83.86713658313349,2441.07821277957,3.2656782647032165,-0.9071322076878974,5.536823321391622,1.7201110498617838,6.047897569160056,-0.06213834500066029,2.605018307998277,StrikeCalled
Sample Pitcher,Fastball,90.4996583920832,2339.9249788026045,20.494358643097215,7.863655789876792,5.854713017837463,1.6807342046280382,6.289569968836811,-1.1639896148445648,2.4815241750113017,BallCalled
Sample Pitcher,Fastball,91.90841462408176,2281.126238347938,14.384158188287863,8.049869774516992,5.9136634950177545,2.004107833131137,6.397433438691638,1.4141676776730825,3.073042968993734,BallCalled
Sample Pitcher,Slider,84.68292164107984,2489.4305534003447,-0.5222474626942701,-3.0376518226509246,5.8384925573954245,1.5715561854008295,5.945826765580924,0.753163476740919,2.9389816764830123,StrikeCalled
Sample Pitcher,Changeup,83.69190724127061,1651.080422836932,7.160222056622241,11.286361412316284,6.163428210212771,1.9877191063770938,6.003282338115368,-0.25153308875510044,2.5979201085086614,StrikeCalled
Sample Pitcher,Slider,82.05141565970906,2201.930688567855,2.2028000668105134,-3.706249653756363,5.725630087201209,1.9980757061223575,6.536275158775707,-0.22132099192671573,1.879678105839084,StrikeSwinging
Sample Pitcher,Fastball,92.47213766073078,2150.9200013288155,16.16527086667204,7.3196726340415745,5.815462814434412,1.9290134271399113,6.119252249953794,0.269615546034882,2.689169104161354,StrikeCalled
Sample Pitcher,Fastball,91.58195915259476,2212.0013353133522,14.432786658540119,10.194760250312747,5.7642691085021225,1.6968288724484328,6.4646723945400755,-0.8472160468052488,2.3497440476489375,BallCalled
Sample Pitcher,Fastball,93.46748759221363,2184.9361132538397,16.15972929190402,9.20062753687282,5.815433453150679,1.6775214244911962,6.141371463455158,0.2420073274027265,2.168808066491193,StrikeCalled
Sample Pitcher,Fastball,94.51036937472249,2347.9726598378493,16.767098494261557,8.473371881296044,6.054711959441106,1.76849163405027,6.149236056465087,-0.9980493276455742,4.409081981224551,BallCalled
Sample Pitcher,Fastball,91.84986745092637,2311.6178708389125,16.491400876406693,7.517190934715083,6.121704769149045,1.60574404847529,6.03890182246802,-0.0529006626338745,1.2457115192191293,BallCalled
Sample Pitcher,Fastball,93.1792775240688,2378.926559440678,16.855301355868136,8.497544868071891,5.794881108362159,1.6557459001869606,6.288511028302046,-0.8764286248926441,3.118884644293112,BallCalled
Sample Pitcher,Slider,86.42193495505089,2337.0046343643576,3.5419631783862973,-6.424634856583915,5.79154886859152,1.896710143726357,6.3715555100608,-0.8385629867450359,1.752996791809627,FoulBall
Sample Pitcher,Changeup,83.48238772683091,1821.5005810993573,5.855555398214264,12.486530904074096,5.726430702710913,1.8974023671336235,5.892999553971826,1.2342919602136573,2.498396617007547,BallCalled
Sample Pitcher,Changeup,84.75898373611682,1664.9975832287705,6.454733570969844,11.595143482489213,6.095942807977896,1.6425637760197567,6.0295098895559125,0.04441942071341559,4.326440639317639,BallCalled
Sample Pitcher,Fastball,93.21212336022533,2322.2754605761543,14.242362472175083,8.398136068459412,6.068150661037445,1.9014182902950112,6.283015704874844,0.1555548640508757,1.6782232538819528,StrikeCalled
Sample Pitcher,Fastball,90.01721964566644,2286.129086709395,15.099992087933321,7.4369073996196535,5.884102730001683,1.868145495860971,6.074090272443134,-1.508534895810992,1.857095508879552,BallCalled
Sample Pitcher,Fastball,93.13559388402574,2413.2407730537616,15.670553272123877,9.355738532914277,5.690585120553968,2.0264829381865654,6.001322906293358,-0.4477513188907859,2.3868646971362995,FoulBall
Sample Pitcher,Fastball,94.2260092406326,2290.366279483751,16.378518747012173,9.933248588466483,5.704000615181562,1.8853704662801283,6.30190843077388,0.3459090890282604,1.7645872817764787,StrikeCalled
Sample Pitcher,Fastball,92.18976536200266,2252.609345557387,15.282500857750907,9.45484654048312,5.925594417557689,1.9587871580601568,6.320690640942502,0.14560219946062872,3.063042263205226,InPlay
Sample Pitcher,Fastball,93.89388872856496,2204.5959067100116,14.596400201223473,7.585627422179008,5.982400687766975,1.8715616386395317,6.010071581865572,-1.615522366015279,1.9991029229525286,BallCalled
Sample Pitcher,Slider,85.1842310681849,2384.3991165599546,-1.3729534123802853,-4.756676069047805,5.590078279246828,1.9469893664545783,6.142473305597589,0.1553534374928109,2.8905072301120027,StrikeCalled
Sample Pitcher,Fastball,90.42024517666881,2391.334548765822,13.523233361416704,8.11694209619006,5.851803513419318,1.6069324265148337,5.858305040819153,0.274919102662267,1.403108151149948,FoulBall
Sample Pitcher,Changeup,86.66595096000852,1594.3284047863917,6.892456877871202,11.210071188096089,6.142744383433608,1.781738331433363,5.92090381790426,0.9628214986490247,1.044876373384331,FoulBall
Sample Pitcher,Fastball,90.04093259095517,2397.7124061401855,13.795501836894543,9.009094067746618,5.867373619005457,1.7941525847658706,6.124833046426676,-0.49142333920375714,2.2282612657852128,StrikeCalled
Sample Pitcher,Fastball,92.16432058194897,2102.698647122558,14.499211473763912,8.219197461435423,6.123445713618594,1.7634375079597078,6.106281357515968,-1.6815515401017531,1.2236191214718037,BallCalled
Sample Pitcher,Fastball,94.30157916770371,2275.0091962672877,15.409147190733545,11.890322003103961,5.997356919343353,1.866582994547509,5.906624781653873,-0.7475780638538665,3.5387016845740877,BallCalled
Sample Pitcher,Fastball,89.82633193195521,2276.391457910601,13.99612403591285,10.18590629491784,5.737358059874697,1.8951569481743626,5.956805215054884,-0.822798779151418,1.2526473821287514,StrikeSwinging
Sample Pitcher,Fastball,90.70870448572055,2214.5705064833387,16.569628282748045,9.066725235401787,5.856099305997222,1.8588385615606724,5.886991126008888,0.5525316583349806,1.6217349842469766,FoulBall
Sample Pitcher,Changeup,83.6825111708326,1438.951193488066,6.2782027381557075,14.932556426656005,5.8806958642182945,1.7734584178167994,6.1910119713826415,-2.0375524412964885,2.7102149141059577,BallCalled
Sample Pitcher,Fastball,92.41135219640465,2274.0426630580114,15.175859470336903,8.245583382587027,5.7571232647859745,1.6896404880232314,5.70647216066162,-0.33626734505446654,1.9602270374534954,StrikeCalled
Sample Pitcher,Fastball,91.9879965000953,2243.304230555601,15.344459038584997,6.494465894550339,5.754519796578359,1.9645779111234352,5.89768455408796,1.069346605182941,1.261209022599297,BallCalled
Sample Pitcher,Fastball,94.45879093437452,2282.3365902090154,16.806144655208616,5.391519159200134,6.126015288817785,1.8524599224920753,5.727411690433535,0.005409347125226115,3.92997312005397,BallCalled
Sample Pitcher,Fastball,93.83608766072838,2099.7467635326752,14.92900735414798,6.691161336377652,5.753395907046057,1.6472079212400887,6.183804120771596,0.6722376121323179,1.6487746476303196,StrikeSwinging
Sample Pitcher,Slider,82.43319863966903,2283.486221069603,2.892275654479573,-3.815468799713645,6.061765411461303,1.7709468687525565,5.73945328998906,-1.2313487501633158,2.252806644377588,BallCalled
Sample Pitcher,Fastball,92.70388244008144,2368.491597250086,17.794747717279435,4.841691082686523,5.8345273282452474,1.5385050483438958,6.1063458397071075,-1.201492134904742,2.243105609920477,InPlay
Sample Pitcher,Slider,82.18139084585684,2398.031576672033,2.7277740076431463,-6.066991062920813,5.896154100517524,1.8053055921521164,6.4279048031494845,1.0779318433839258,2.9327318639749334,BallCalled
Sample Pitcher,Fastball,91.29322470256128,2205.4012353479757,16.90232500351588,7.628580450313361,5.984276662735787,1.7702430086102106,6.43468679625418,0.07591152431793992,2.746764345503294,StrikeCalled
Sample Pitcher,Fastball,93.70009449497925,2397.857307286296,17.388466932091138,7.676860169771813,5.810216199064299,1.7138299574466993,5.738818486164235,0.0774557716568581,1.7798992217017457,StrikeSwinging
Sample Pitcher,Slider,83.79682129053559,2484.3793905380835,-1.7227795104420438,-1.2853248320003874,5.98518564702418,2.0376900284705295,6.159681920326191,-0.8386146210802474,2.1556295869175197,BallCalled
Sample Pitcher,Changeup,83.73814336182103,1748.5665995488089,7.279835639864459,14.6350675281258,5.593035545067743,1.6265768820686832,5.902205740723908,0.07558629671267361,2.229808174843638,InPlay
Sample Pitcher,Fastball,94.16059950296636,2239.03943993652,16.588093174875613,10.585840742185793,5.965956108262196,1.9059589427523504,5.861372792857948,-0.8594531762550722,2.9617196236489214,InPlay
Sample Pitcher,Fastball,92.79521044292332,2258.447604139531,17.5161720760086,8.993217922235905,5.529720481314255,2.128006224139781,6.077306009121985,0.8901528366792375,1.523758563856049,BallCalled
Sample Pitcher,Fastball,92.25330171745324,2207.626503458254,16.580742668674542,7.159548834652775,5.865972990995232,1.9615901855575033,6.345658231386625,2.0458730324011283,3.9135829175668366,BallCalled
Sample Pitcher,Fastball,93.06043387163355,2190.470419287422,16.073387237020235,7.897478317457055,6.028136447797774,1.795269182685335,6.2199317748440714,0.36295579024899705,1.8306124594054167,InPlay
Sample Pitcher,Fastball,88.49387428185906,2186.002516052241,15.587036181456918,7.9575299965215995,5.993344295908757,1.629889704086501,5.956971814303423,-0.47620978909615774,2.393437952432555,StrikeCalled
Sample Pitcher,Slider,82.33816895570182,2270.810267843367,-1.1859509025602866,-3.8942973802621026,5.70523842815571,1.5956906735123317,6.241006799482,-1.9002437478709937,1.5300079202300685,InPlay
Sample Pitcher,Fastball,92.34130440302427,2186.875110838373,15.532378136643171,6.846304673384218,5.724550340585973,1.7382672457563717,5.651258333623664,-1.2633480859067558,1.4263807412695373,BallCalled
Sample Pitcher,Slider,84.56946829645761,2470.0628136196265,2.7868316103610455,-2.73914942403967,5.796699193951605,1.6969498899129138,5.949410840313352,1.166146373270352,1.744178693191782,BallCalled
Sample Pitcher,Fastball,93.48914551805696,2299.7462402778515,13.6203150331717,7.370323433724776,5.92793237935372,1.69206796365628,5.935221691059749,-0.7718938824533048,1.6721075867518085,InPlay
Sample Pitcher,Changeup,85.75747605037826,1748.256610305099,8.431827774766727,11.342823643180642,5.595210021493445,1.7510529816793134,6.115664138347785,-0.27812616126488415,2.0893072318838772,StrikeCalled
Sample Pitcher,Slider,82.50223598459303,2348.4518363568986,3.2022078880400278,0.27634894097041585,5.898016463622716,1.784662936067147,6.059434407267999,0.49149448093438375,1.6657762284271944,StrikeCalled
Sample Pitcher,Fastball,92.30203626084447,2219.849546848077,15.06087930464141,8.177014629693685,5.94671440607001,1.8727817921467944,6.071705781276022,1.1117173495213444,2.9216643159706575,BallCalled
Sample Pitcher,Fastball,92.59457767771316,2306.6490530660944,15.641974415404784,5.040943663709247,5.857544422869353,1.6143305670806356,6.065056093978772,-0.1496901908728785,1.8127620785112186,StrikeSwinging
Sample Pitcher,Fastball,92.66090747621342,2308.144132134732,14.676128599974886,7.93888046327421,5.978798145207958,1.6976634305800427,6.104481448197817,-0.30350015224952603,1.7296383799110635,StrikeSwinging
Sample Pitcher,Changeup,84.69657707335959,1735.2711686465443,5.3903103925236,10.158690129274717,5.933558623748931,1.7760491875766278,6.208026193391644,0.05371577138301281,2.1052733519120483,StrikeCalled
Sample Pitcher,Fastball,93.95511666288597,2346.9900229874706,14.895602664786708,8.67684407828275,5.818751861090166,1.7706772209865096,6.129866205220476,-0.47072836247941297,3.144629159022221,StrikeCalled
Sample Pitcher,Fastball,90.9795516257522,2349.7706268165643,15.721583597789424,11.344692672792457,5.609571595961077,2.0754635561120134,6.043129636679088,-0.4303644024697163,2.5611571302077993,StrikeCalled
Sample Pitcher,Fastball,92.74598063863078,2309.466998567779,17.273299804052606,9.876664223468268,5.920011962235624,1.8348369889085787,6.180349655960956,0.3089100881504052,2.3252328525843975,StrikeCalled
Sample Pitcher,Slider,88.35081986417701,2398.785454245254,2.4884834864611447,-6.8452171969532385,5.7570386952155035,1.5579615282060864,6.265224708730552,0.1389686383758648,1.3252164225234906,BallCalled
Sample Pitcher,Fastball,90.07154390428792,2247.8222902300918,17.182916678897833,12.20012890387149,5.8132486062707684,1.8627272042380147,5.988794821855474,1.598703979918938,1.542968655102218,StrikeSwinging
Sample Pitcher,Fastball,92.75150535309207,2156.902149108265,17.233343973340535,9.137234392661897,5.971868632694464,1.8818495584115968,6.088119453865464,0.3291366124765721,1.4411925449702823,BallCalled
Sample Pitcher,Changeup,86.34817432645018,1825.807998694009,5.068599722622962,13.001230442951904,6.112600007515153,1.7812307957632894,6.332381312609317,0.863359161070371,3.38013841775426,BallCalled
Sample Pitcher,Fastball,91.98100546173765,2224.019322848848,16.21081149237706,9.460610440146997,5.894290981483699,1.6179904988386198,5.8794478645465285,-0.8034638825423484,2.797922342348736,InPlay
Sample Pitcher,Slider,84.836983884618,2391.3422599049036,2.6351897816633536,-6.697351312747916,5.983109725466881,2.0637082042970194,6.460940439251188,0.3938679675227034,1.7537846183068544,StrikeSwinging
Sample Pitcher,Fastball,92.26262899801938,2319.5931570018897,17.581800544813124,8.161529479242454,5.683328098827067,1.6395174129628114,5.8321690050520845,-0.5422360099507944,1.9767212671307584,StrikeCalled
Sample Pitcher,Fastball,95.07775786019766,2387.696508208831,16.48731643661024,7.028408535382529,5.936828537149256,1.8991158309623901,6.030927077759053,0.2965899474724184,1.7810323678219995,StrikeCalled
Sample Pitcher,Changeup,85.44646353656063,1561.0147340969881,5.765728082068648,13.117283110611385,5.891014109348426,1.8300075793595902,5.909962000624797,0.5163859485861308,1.7356040877144685,StrikeCalled
Sample Pitcher,Slider,83.93277661777631,2607.1172136890305,0.8895481116595896,-6.802902295448359,6.084384137093927,1.8901215823544655,6.537585399373875,0.03740163300110536,2.7452257734121353,StrikeSwinging
Sample Pitcher,Slider,82.04560368877806,2435.1331032264343,2.772293801984381,-2.3739285262247565,5.8189312285956865,2.0560286886250996,5.999329994230569,1.8054942911060947,2.184347834411765,BallCalled
Sample Pitcher,Fastball,94.91838560127934,2252.5570046154753,18.5643019234394,8.620209939658256,5.863754357425645,1.8842458308211554,5.9998317686942935,1.0709848268313396,3.9608758082230975,FoulBall
Sample Pitcher,Fastball,91.85272441227019,2217.870337874,18.217493650660344,7.793432838829149,6.058822170069919,1.7162003659434701,6.025850252012016,0.8829339996218224,3.3377698683877486,InPlay
Sample Pitcher,Fastball,92.46410531551325,2334.17060837458,17.17778846009443,5.108718296424879,5.886194931140803,1.9658988412691942,6.119120561578789,0.5732146442775102,3.3821102553500415,StrikeCalled
Sample Pitcher,Fastball,91.93610388245126,2218.909064354204,14.116509690556642,5.816664618031865,5.73367379280691,1.7053350824933822,6.034311644219097,1.3225206132975331,2.9035177312110947,BallCalled
Sample Pitcher,Fastball,91.17780797023568,2371.0494372335984,16.730742726738505,6.279100262807805,6.2827449909935185,1.8245337017092902,6.0734226390755195,-1.077726973101912,2.0830056971196083,BallCalled
Sample Pitcher,Fastball,92.17078909473979,2257.8851303704023,14.137896432920503,6.675542140829038,5.738211085499491,1.6060374587976316,5.394158009395252,1.027712338492932,2.848343163397188,BallCalled
Sample Pitcher,Fastball,95.94154104803118,2221.5356661364654,13.768793209928862,8.621634994217958,5.890294987767572,1.6450078158994872,6.111431967200365,-0.7434332339996421,2.1383754791035066,StrikeCalled
Sample Pitcher,Fastball,94.44889928936395,2167.2025263889354,16.358738026865858,8.328408270607454,5.9520032234038425,1.807708000565428,6.103561324297329,-0.4232543393000472,3.622707038046272,InPlay
Sample Pitcher,Fastball,91.30588705509082,2302.7884059265816,16.784799170904627,9.597919057548799,5.9401426263546675,1.8552130062871308,6.307713759482478,0.421044333046251,2.7032095372874405,InPlay
Sample Pitcher,Fastball,93.40660374428636,2360.5696562003563,17.355065647721208,9.129202734412656,5.87153844439904,1.5446414065963454,6.36181218965588,0.9249151241330427,2.596770268952261,BallCalled
Sample Pitcher,Changeup,84.13336522232245,1596.3915040955276,5.992115570149206,11.167358074883248,5.872285944421054,1.8745931052000997,6.06245838772164,-0.8651824737614715,2.495304496822132,BallCalled
Sample Pitcher,Slider,84.58258328284244,2373.4752968531648,0.24978071561060822,-3.28034866742622,5.864760220056807,1.6770856535102554,6.26324581633479,-0.3844086582582982,3.705199820520644,BallCalled
Sample Pitcher,Fastball,93.92731528473048,2408.6808707223377,14.523021122511436,8.314518963637234,5.732609921211295,1.991953202350675,5.8796862439110384,0.07314905437598287,1.3246872496224107,BallCalled
Sample Pitcher,Slider,84.04470470960247,2530.0287062988377,-1.4678448064593246,-1.6008910603483462,6.22253288216341,1.7472053356763237,6.253468468539221,-0.1397745035217855,3.7787158707515447,StrikeSwinging
Sample Pitcher,Slider,82.09830485742307,2468.771713592506,5.065255784786256,-0.08902691207242297,5.867001362342994,1.6314566595675022,5.985504840173085,0.6405240459263906,2.2603846444093967,StrikeSwinging
Sample Pitcher,Fastball,91.8421886510926,2322.272704753682,12.994946305899706,8.564143051330987,5.989539648923465,1.8113706836938879,5.863060506373989,2.5769457119883903,1.3453882681382616,BallCalled
Sample Pitcher,Fastball,92.26651397239722,2204.5782737616883,17.110964064764612,9.906607806290214,5.849802071347759,1.6625647498381912,6.06288226435919,0.31449053139440986,1.8358427012677079,StrikeSwinging
Sample Pitcher,Fastball,93.54967177512137,2384.965947587924,14.870313409313562,4.4813176362449045,5.846785449146678,1.990341771214969,6.380094489439555,-0.5513973286217371,1.1618945529573128,BallCalled
Sample Pitcher,Fastball,93.04809445228734,2312.5440469659225,17.30874775321458,7.564305238789325,5.831683450599553,1.800079531129965,6.136201107346169,-0.9723812479792466,2.89024255918923,BallCalled
Sample Pitcher,Slider,84.60177872156622,2267.9090245614098,1.2965616769566881,-0.2982927314174648,5.667523131801612,1.777248506536007,6.399297629535676,-0.24394043518920422,1.6212802872401104,InPlay
Sample Pitcher,Changeup,87.06168402117085,1953.7127896959814,7.262569560908679,9.515563242039907,5.8759068289818845,1.8887701528396512,5.950253457236839,-0.7051874145215926,2.526500749653525,InPlay
Sample Pitcher,Fastball,92.65942527179882,2435.0546895032153,16.88546664183295,10.357092495426155,5.838948851852086,1.649257884119956,6.309570220909597,0.35066234398156737,3.2506627726243855,InPlay
Sample Pitcher,Slider,84.74289231818423,2659.874334268157,3.3178211689617445,-4.410464343874735,6.075728676377717,1.606626951700723,5.96956799255261,0.3390162268381699,1.8959873035753974,FoulBall
Sample Pitcher,Fastball,90.82337639535218,2269.8263666215753,13.231181688059763,10.116750761223914,5.7204949823623235,1.8612527369162455,6.14506573429784,-0.3473761533937174,2.1989222302317057,FoulBall
Sample Pitcher,Slider,84.88094002887257,2403.4794318595245,2.497444520638039,-4.675674662700525,5.813427923366772,1.6350493937986788,6.143336565731882,1.4887162603378372,1.4224750425629882,StrikeSwinging
Sample Pitcher,Slider,83.78339172800804,2539.9877102601936,1.2059384008425504,-2.7574967782098883,5.765233929986888,1.6349984769375816,6.232298346784834,-0.5515854894299207,2.108732168286602,InPlay
Sample Pitcher,Fastball,93.55020756852527,2251.111814365465,15.339866484119302,7.648571446508953,6.116379559101771,1.9255134046831333,6.150148123982265,-0.08957330092363067,4.330517718955029,InPlay
Sample Pitcher,Fastball,93.72076569960662,2280.466780379312,18.96301467676829,7.522690291801123,5.769588733271799,1.878759616497591,5.952163092435637,0.47937199941736314,2.983449873082831,FoulBall
Sample Pitcher,Slider,81.92071175274098,2486.645678528262,1.442808454387591,-8.710339770356601,5.984344976708921,1.6119255686320633,6.276061390418512,0.6690411703273713,2.201452185829796,InPlay
